"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"12615","HKS 23 Z","23-Z","#D74E54","215","78","84","357.37","63.13","57.45","0.0","63.72","60.93","15.69","ColorNerd","hks"
"12616","HKS 25 Z","25-Z","#CB496B","203","73","107","344.31","55.56","54.12","0.0","64.04","47.29","20.39","ColorNerd","hks"
"12617","HKS 27 Z","27-Z","#D34887","211","72","135","332.81","61.23","55.49","0.0","65.88","36.02","17.25","ColorNerd","hks"
"12618","HKS 33 Z","33-Z","#A4469C","164","70","156","305.11","40.17","45.88","0.0","57.32","4.88","35.69","ColorNerd","hks"
"12619","HKS 34 Z","34-Z","#805296","128","82","150","280.59","29.31","45.49","14.67","45.33","0.0","41.18","ColorNerd","hks"
"12620","HKS 37 Z","37-Z","#6D4F99","109","79","153","264.32","31.9","45.49","28.76","48.37","0.0","40.0","ColorNerd","hks"
"12621","HKS 38 Z","38-Z","#4C566C","76","86","108","221.25","17.39","36.08","29.63","20.37","0.0","57.65","ColorNerd","hks"
"12622","HKS 39 Z","39-Z","#2170B3","33","112","179","207.53","68.87","41.57","81.56","37.43","0.0","29.8","ColorNerd","hks"
"12623","HKS 41 Z","41-Z","#506077","80","96","119","215.38","19.6","39.02","32.77","19.33","0.0","53.33","ColorNerd","hks"
"12624","HKS 42 Z","42-Z","#4364A6","67","100","166","220.0","42.49","45.69","59.64","39.76","0.0","34.9","ColorNerd","hks"
"12625","HKS 43 Z","43-Z","#4465AB","68","101","171","220.78","43.1","46.86","60.23","40.94","0.0","32.94","ColorNerd","hks"
"12626","HKS 44 Z","44-Z","#1C73AE","28","115","174","204.25","72.28","39.61","83.91","33.91","0.0","31.76","ColorNerd","hks"
"12627","HKS 46 Z","46-Z","#367F9F","54","127","159","198.29","49.3","41.76","66.04","20.13","0.0","37.65","ColorNerd","hks"
"12628","HKS 47 Z","47-Z","#008BBA","0","139","186","195.16","100.0","36.47","100.0","25.27","0.0","27.06","ColorNerd","hks"
"12629","HKS 48 Z","48-Z","#0094B3","0","148","179","190.39","100.0","35.1","100.0","17.32","0.0","29.8","ColorNerd","hks"
"12630","HKS 50 Z","50-Z","#33A4BA","51","164","186","189.78","56.96","46.47","72.58","11.83","0.0","27.06","ColorNerd","hks"
"12631","HKS 51 Z","51-Z","#0098A5","0","152","165","184.73","100.0","32.35","100.0","7.88","0.0","35.29","ColorNerd","hks"
"12632","HKS 53 Z","53-Z","#00AA90","0","170","144","170.82","100.0","33.33","100.0","0.0","15.29","33.33","ColorNerd","hks"
"12633","HKS 54 Z","54-Z","#009B6F","0","155","111","162.97","100.0","30.39","100.0","0.0","28.39","39.22","ColorNerd","hks"
"12634","HKS 55 Z","55-Z","#0E9173","14","145","115","166.26","82.39","31.18","90.34","0.0","20.69","43.14","ColorNerd","hks"
"12635","HKS 57 Z","57-Z","#238E5B","35","142","91","151.4","60.45","34.71","75.35","0.0","35.92","44.31","ColorNerd","hks"
"12636","HKS 60 Z","60-Z","#5DA04B","93","160","75","107.29","36.17","46.08","41.87","0.0","53.12","37.25","ColorNerd","hks"
"12637","HKS 61 Z","61-Z","#547353","84","115","83","118.12","16.16","38.82","26.96","0.0","27.83","54.9","ColorNerd","hks"
"12638","HKS 62 Z","62-Z","#858549","133","133","73","60.0","29.13","40.39","0.0","0.0","45.11","47.84","ColorNerd","hks"
"12639","HKS 63 Z","63-Z","#688C4C","104","140","76","93.75","29.63","42.35","25.71","0.0","45.71","45.1","ColorNerd","hks"
"12640","HKS 64 Z","64-Z","#419D53","65","157","83","131.74","41.44","43.53","58.6","0.0","47.13","38.43","ColorNerd","hks"
"12641","HKS 65 Z","65-Z","#4DB051","77","176","81","122.42","39.13","49.61","56.25","0.0","53.98","30.98","ColorNerd","hks"
"12642","HKS 66 Z","66-Z","#80BD47","128","189","71","91.02","47.2","50.98","32.28","0.0","62.43","25.88","ColorNerd","hks"
"12643","HKS 67 Z","67-Z","#76B83D","118","184","61","92.2","50.2","48.04","35.87","0.0","66.85","27.84","ColorNerd","hks"
"12644","HKS 71 Z","71-Z","#E19D3B","225","157","59","35.42","73.45","55.69","0.0","30.22","73.78","11.76","ColorNerd","hks"
"12645","HKS 72 Z","72-Z","#DC933E","220","147","62","32.28","69.3","55.29","0.0","33.18","71.82","13.73","ColorNerd","hks"
"12646","HKS 76 Z","76-Z","#715B47","113","91","71","28.57","22.83","36.08","0.0","19.47","37.17","55.69","ColorNerd","hks"
"12647","HKS 77 Z","77-Z","#785847","120","88","71","20.82","25.65","37.45","0.0","26.67","40.83","52.94","ColorNerd","hks"
"12648","HKS 78 Z","78-Z","#92604C","146","96","76","17.14","31.53","43.53","0.0","34.25","47.95","42.75","ColorNerd","hks"
"12649","HKS 82 Z","82-Z","#B9674D","185","103","77","14.44","43.55","51.37","0.0","44.32","58.38","27.45","ColorNerd","hks"
