"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"11354","Powder Puff","DE5063","#FFEFF3","255","239","243","345.0","100.0","96.86","0.0","6.27","4.71","0.0","ColorNerd","dunn-edwards"
"11355","Pink Perfume","DE5064","#FFDBE5","255","219","229","343.33","100.0","92.94","0.0","14.12","10.2","0.0","ColorNerd","dunn-edwards"
"11356","Sweet Serenade","DE5065","#FFC5D5","255","197","213","343.45","100.0","88.63","0.0","22.75","16.47","0.0","ColorNerd","dunn-edwards"
"11357","Tutu","DE5066","#FEA7BD","254","167","189","344.83","97.75","82.55","0.0","34.25","25.59","0.39","ColorNerd","dunn-edwards"
"11358","Posy Petal","DE5067","#F3879C","243","135","156","348.33","81.82","74.12","0.0","44.44","35.8","4.71","ColorNerd","dunn-edwards"
"11359","Slice of Watermelon","DE5068","#E1697C","225","105","124","350.5","66.67","64.71","0.0","53.33","44.89","11.76","ColorNerd","dunn-edwards"
"11360","Cherry Hill","DE5069","#CC5160","204","81","96","352.68","54.67","55.88","0.0","60.29","52.94","20.0","ColorNerd","dunn-edwards"
"11361","Nosegay","DE5070","#FFE6EC","255","230","236","345.6","100.0","95.1","0.0","9.8","7.45","0.0","ColorNerd","dunn-edwards"
"11362","Baby Girl","DE5071","#FFDFE8","255","223","232","343.12","100.0","93.73","0.0","12.55","9.02","0.0","ColorNerd","dunn-edwards"
"11363","Bubblegum","DE5072","#FFC9D7","255","201","215","344.44","100.0","89.41","0.0","21.18","15.69","0.0","ColorNerd","dunn-edwards"
"11364","Baby's Blanket","DE5073","#FFAEC1","255","174","193","345.93","100.0","84.12","0.0","31.76","24.31","0.0","ColorNerd","dunn-edwards"
"11365","Charming Cherry","DE5074","#FF90A2","255","144","162","350.27","100.0","78.24","0.0","43.53","36.47","0.0","ColorNerd","dunn-edwards"
"11366","Fiery Flamingo","DE5075","#F96D7B","249","109","123","354.0","92.11","70.2","0.0","56.22","50.6","2.35","ColorNerd","dunn-edwards"
"11367","Strawberry Jam","DE5076","#E34B50","227","75","80","358.03","73.08","59.22","0.0","66.96","64.76","10.98","ColorNerd","dunn-edwards"
"11368","Rose Water","DE5077","#FFE9ED","255","233","237","349.09","100.0","95.69","0.0","8.63","7.06","0.0","ColorNerd","dunn-edwards"
"11369","Pink Pleasure","DE5078","#FFDFE5","255","223","229","348.75","100.0","93.73","0.0","12.55","10.2","0.0","ColorNerd","dunn-edwards"
"11370","Sweet Sixteen","DE5079","#FFC9D3","255","201","211","348.89","100.0","89.41","0.0","21.18","17.25","0.0","ColorNerd","dunn-edwards"
"11371","Poodle Skirt","DE5080","#FFAEBB","255","174","187","350.37","100.0","84.12","0.0","31.76","26.67","0.0","ColorNerd","dunn-edwards"
"11372","Strawberry Shortcake","DE5081","#FA8E99","250","142","153","353.89","91.53","76.86","0.0","43.2","38.8","1.96","ColorNerd","dunn-edwards"
"11373","Redstone","DE5082","#E46B71","228","107","113","357.02","69.14","65.69","0.0","53.07","50.44","10.59","ColorNerd","dunn-edwards"
"11374","Deep Hibiscus","DE5083","#CB5251","203","82","81","0.49","53.98","55.69","0.0","59.61","60.1","20.39","ColorNerd","dunn-edwards"
"11375","Pink Sparkle","DE5084","#FFE9EB","255","233","235","354.55","100.0","95.69","0.0","8.63","7.84","0.0","ColorNerd","dunn-edwards"
"11376","Satin Ribbon","DE5085","#FFD8DC","255","216","220","353.85","100.0","92.35","0.0","15.29","13.73","0.0","ColorNerd","dunn-edwards"
"11377","Piglet","DE5086","#FFC0C6","255","192","198","354.29","100.0","87.65","0.0","24.71","22.35","0.0","ColorNerd","dunn-edwards"
"11378","Simple Pink","DE5087","#F9A3AA","249","163","170","355.12","87.76","80.78","0.0","34.54","31.73","2.35","ColorNerd","dunn-edwards"
"11379","Apple Valley","DE5088","#EA8386","234","131","134","358.25","71.03","71.57","0.0","44.02","42.74","8.24","ColorNerd","dunn-edwards"
"11380","Geranium Red","DE5089","#D76968","215","105","104","0.54","58.12","62.55","0.0","51.16","51.63","15.69","ColorNerd","dunn-edwards"
